Year,Type,Subtype,Name,Country,Location
2016,Storm,Tropical cyclone,Tropical storm Marce (Tokage),Philippines (the),"Romblon, Mindoro Oriental (Region IV (Southern Tagalog) province), Antique, Capiz, Aklan, Iloilo (Region VI (Western Visayas) province), Leyte (Region VIII (Eastern Visayas) province), Surigao del Sur, Surigao del Norte, Dinagat (Region XIII (Caraga) province)"
2016,Storm,Tropical cyclone,Typhoon Helen (Megi),Philippines (the),"Meycauayan city, Marilao, Sta. Maria (Bulacan province)"
2016,Storm,Tropical cyclone,Typhoon Karen (Sarika),Philippines (the),"Pangasinan district (Region I (Ilocos region) province), Nueva Vizcaya, Quirino, Isabela districts (Region II (Cagayan valley) province), Aurora, Bulacan, Nueva Ecija, Zambales districts (Region III (Central Luzon) province), Quezon, Rizal, Laguna, Cavite, Batangas districts (Region IV-A (Calabarzon) province), Albay, Catanduanes, Camarines Sur, Camarines Norte, Sorsogon districts (Region V (Bicol region) province)"
2016,Storm,Tropical cyclone,Typhoon Lawin (Haima),Philippines (the),"Ilocos Norte, Ilocos Sur, La Union, Pangasinan districts (Region I (Ilocos region) province), Cagayan, Isabela, Nueva Vizcaya, Quirino districts (Region II (Cagayan valley) province), Aurora, Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales districts (Region III (Central Luzon) province), Batangas, Quezon, Rizal districts (Regio IV-A (Calabarzon) province), Camarines Norte, Sorgoson (Region V (Bicol region) province)), Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (Cordillera Administrative region (CAR))"
2016,Storm,Tropical cyclone,Typhoon 'Nina' (Nock-Ten),Philippines (the),"Batangas, Cavite, Laguna, Quezon, Rizal (Calabarzon); Mariduque, Mindoro Occidental (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes , Masbate, Sorsogon (Region V, Bicol region); Northern Samar (Region VIII, Eastern Visayas)"
2017,Storm,Tropical cyclone,Typhoon Nesat & Haitang,Philippines (the),"National Capital Region (Valenzuela, Quezon, Manila, Malabon, Paranaque, Makati), Ilocos (Pangasinan, La Union, Ilocos Norte, Ilocos Sur), Central Luzon (Balagtas, Meycauayan, Marilao-Bulacan, MacabebeBrgy. Sto. Rosario - City of San Fernando -Pampanga), Calabarzon (Cavite, Rizal), Cordillera Administrative Region (CAR) (Benguet, Baguio city, Abra,Mt Province, Ifugao)"
2017,Storm,Tropical cyclone,Typhoon 'Damrey' / 'Ramil',Philippines (the),"southern Luzon: Batangas (San Juan town), Palawan (Busuanga town), Camarines Sur (Barangay Sibaguan near Sagnay town, Lagonoy), Albay, Camarines Norte (Vinzons, Mercedes), Oriental Mindoro (Calapan city), Laguna - Calabarzon, Mimaropa, and Bicol Regions"
2017,Storm,Tropical cyclone,Typhoon 'Lan'/'Paolo',Philippines (the),"Mimaropa (Puerto Princesa City, Palawan), Western Visayas (Negros occidental), Central Visayas (Negros oriental, Siquijor), Zamboanga peninsula (Zamboanga city, Zamboanga del Norte, Zamboanga del Sur, Zamboanga del Sibugay), Caraga (Agusan del Norte), the Autonomous Region of Muslim Mindanao (Maguindanao), Soccksargen (Sultan Kudarat) regions"
2017,Storm,Tropical cyclone,Typhoon 'Doksuri',Philippines (the),"Central Luzon, Calabarzon (Laguna, Quezon, Cavite, Rizal), the National Capital region (Metro Manila)"
2017,Storm,Tropical cyclone,Tropical depression 02W (Crising),Philippines (the),"Cebu Isl. (Carmen, Danao City)"
2017,Storm,Tropical cyclone,Tropical storm 'Pakhar'/'Jolina',Philippines (the),"Ilocos, Cagayan Valley, Central Luzon, Cordillera Regions"
2018,Storm,Tropical cyclone,Tropical storm 'Basyang' (Sanba),Philippines (the),"Palawan (Mimaropa); Capiz, Iloilo, Negros occidental (Region IV - Western Visayas); Bohol, Cebu, Negros Oriental, Siquijor (Region VII - Central Visayas); Biliran, Eastern Samar, Leyte, Samar, Southern Leyte (Region VII - Eastern Visayas); Agusan del Norte, Dinagat Isl., Surigao del Norte, Surigao del Sur (REgion XIII - Caraga)"
2018,Storm,Tropical cyclone,"Tropical Storm 'Son-tinh' (Henry), 'Amil' (Inday) and 'Josie'",Philippines (the),"Cordillera Administrative Region, National Capital Region, CALABARZON, Western Visayas, Ilocos Region, Cagayan Valley, Northern Palawan"
2018,Storm,Tropical cyclone,Tropical depression 'Usman',Philippines (the),"Regions IV-A (Calabarzon), IV-B (Mimaropa), V (Bicol), and VIII (Eastern Visayas)"
2018,Storm,Tropical cyclone,Typhoon Mangkut (Ompong),Philippines (the),"Apayao, Benguet, Cagayan, Kalinga, Isabela, Abra, Ilocos Norte and Ilocos Sur"
2018,Storm,Tropical cyclone,Typhoon 'Yutu' (Rosita),Philippines (the),"Ilocos norte, Ilocos Sur, la Union, Pangasinan (Region 1 - Ilocos); Cagayan, Isabela, Nueva Vizcaya, Quirino (Region II - Cagayan Valley); Aurora, Nueva Ecija, Tarlac, Zambales (Region III - Central Luzon); Northern Samar (REgion VIII - Eastern Visayas); Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (CAR)"
2018,Storm,Tropical cyclone,Tyhoon 'Son Tinh',Philippines (the),
2018,Storm,Tropical cyclone,Agaton (01W),Philippines (the),"Aklan, Capiz (Region VI); Bohol, Cebu (Region VII); Camiguin, Lanao del NOrte, Misamis Oriental (Region X); Agusan del NOrte, Dinagat Isl., Surigao del Norte , Surigao del Sur (Caraga)"
2018,Storm,Tropical cyclone,Tropical Storm Yagi,Philippines (the),"I, III, CAR, NCR, and CALABARZON"
2019,Storm,Tropical cyclone,Tropical depression 'Amang' (01W),Philippines (the),"Agusan del Norte, Agisan del Sur, Dinaga Isl., Surigao del Norte, Surigao del Sur (Region XIII - Caraga)"
2019,Storm,Tropical cyclone,Tropical cyclone 'Danas',Philippines (the)," Cordillera Administrative Region, Ilocos, Cagayan Valley"
2019,Storm,Tropical cyclone,Tropical cyclone 'Kalmaegi' (Ramon),Philippines (the),"Romblon Province (Mimaropa region), Camarines Sur Province (Bicol Region)"
2019,Storm,Tropical cyclone,Tropical cyclone 'Phanfone' (Ursula),Philippines (the),"Salcedo, Eastern Samar; Tacloban City, Leyte; Gigantes Islands, Carles, Iloilo; Ibajay, Aklan; Semirara Island, Caluya, Antique; Bulalacao, Oriental Mindoro; Cabucgayan, Biliran; Cagayan Valley, Cordillera Administrative Region "
2019,Storm,Tropical cyclone,Tropical cyclone 'Podul',Philippines (the),Aurora Province
2019,Storm,Tropical cyclone,Tropical cyclone 'Nakri',Philippines (the),"Cagayan province, north Luzon Island"
2019,Storm,Tropical cyclone,Tropical cyclone 'Kammuri' (Tisoy),Philippines (the),"Aurora, Pampanga, Bataan, Bulacan, Zambales (Region III); Batangas, Cavite, Laguna, Quezon (Calanarzon); Marinduqe, Oriental Mindoro, Occidental Mindoro, Romblon (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes, Masbate, Sorgoson (Region V); Northern Samar, Eastern Samar, Western Samar, (Region VIII); Surigao del Sur (Caraga); Mountain province (CAR)"
2020,Storm,Tropical cyclone,Typhoon 'Goni' (Rolly),Philippines (the)," Calabarzon, Mimaropa, Bicol Regions; NCR, II, III, V, VIII, CAR regions"
2020,Storm,Tropical cyclone,Tyhoon 'Ulysses' (Vamco),Philippines (the),"National Capital Region, Quezon, Rizal province"
2020,Storm,Tropical cyclone,Tropical depression 'Vicky' (Krovanh),Philippines (the),"Mindanao Island, Leyte Province (Eastern Visayas), Cagayan Valley (north-eastern Luzon Island), Isabela Province (Luzon) "
2020,Storm,Tropical cyclone,Tropical Cyclone 'Vongfong' (Ambo),Philippines (the),"Calabazon, Eastern Visayas, Cordillera Administrative Region provinces"
2020,Storm,Tropical cyclone,Tropical depression 'Ofel',Philippines (the),"Visayas, Bicol, northern Mimaropa, southern Calabarzon Provinces"
2020,Storm,Tropical cyclone,Typhoon 'Molave' (Quinta),Philippines (the),"Regions III, CALABARZON, MIMAROPA, V, VI, VII and VIII "
2021,Storm,Tropical cyclone,Tropical storm 'Choi-Wan',Philippines (the),
2021,Storm,Tropical cyclone,Tropical cyclone 'Conson' (Jolina),Philippines (the),"Mimaropa, Bicol, Western Visayas, Eastern Visayas, Central Luzon, Bicol, Western Calabarzon "
2021,Storm,Tropical cyclone,Tropical storm 'Dujuan' (Auring),Philippines (the),Caraga Region (northern Mindanao) and Eastern Visayas Region 
2021,Storm,Tropical cyclone,Tropical cyclone 'Surigae',Philippines (the),"Cagayan Valley, Bicol, Eastern Visayas and Caraga Regions"
1955,Storm,,,Philippines (the),
1955,Storm,,,Philippines (the),
1956,Storm,,,Philippines (the),
1960,Storm,,,Philippines (the),
1977,Storm,,,Philippines (the),"Central, North"
1981,Storm,,,Philippines (the),Albay province
1992,Storm,,Gloring,Philippines (the),"Regions III, IV and NCR"
1993,Storm,,,Philippines (the),Leyte
1994,Storm,,Akang,Philippines (the),"Albay, Sorsogon, Palawan, Marinduque Provinces"
1995,Storm,,Nina (Helming),Philippines (the),"Pampanga, Sultan Kudarat provinces"
1995,Storm,,Dan (Trining),Philippines (the),"Agusan, Surigao, Leyte, Samar"
1996,Storm,,Ernie,Philippines (the),"Cebu, Bocolod"
1999,Storm,,Etang,Philippines (the),Regions II - Batanes
1999,Storm,,Gening,Philippines (the),Region III - Zambales
1999,Storm,,Ising (Olga),Philippines (the),Region III
1999,Storm,,Luding,Philippines (the),"Regions I, II, III and CAR"
1999,Storm,,Neneng,Philippines (the),Region III
1999,Storm,,Reming,Philippines (the),"Regions V, VIII"
1999,Storm,,Sendang,Philippines (the),"Regions V, VI, VII"
2001,Storm,,TD Jolina,Philippines (the),Region III (Central Luzon) province
2001,Storm,,TS Labuyo ( Lekima),Philippines (the),"Region I (Ilocos region), Region II (Cagayan Valley), Cordillera Administrative region (CAR) province"
2002,Storm,,TD Caloy,Philippines (the),"Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas), Region XIII (Caraga) provinces"
2002,Storm,,TD Juan,Philippines (the),"Region IV (Southern Tagalog), Region VI (Western Visayas) provinces"
2002,Storm,,TD Milenyo,Philippines (the),"Region III (Central Luzon), Region IV (Southern Tagalog), Region V (Bicol region), Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas), Region X (Northern Mindanao), Region XIII (Caraga) provinces"
2003,Storm,,Nina (Krovanh),Philippines (the),Region I (Ilocos region) province
2003,Storm,,Onyok (Dujuan),Philippines (the),"National Capital region (NCR), Region III (Central Luzon) provinces"
2016,Storm,,Typhoon Carina (Nida),Philippines (the),"Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Cagayan, Isabela districts (Region II (Cagayan valley) province), Iloilo district (Region VI (Western Visaya) province), Northern Samar district (Region VIII (Eastern Visayas) province), Region IV (Southern Tagalog), CAR, provinces"
2017,Storm,,Storm 'Tembin' (Vinta),Philippines (the),"Valencia, (Mindanao),Salvador, Sapad, Dalama village (Tubod) (Lanao del Norte), Piagapo, Sibuco,Tugaya, Marawi (Lanao del Sud), Zamboanga del Norte, Zamboanga Sibugay, Cagayan de Oro (Misamis Oriental)"
2017,Storm,,Tropical storm 'Kai-Tak' (Urduja),Philippines (the),"Bicol (Albay,Camarines Norte,Camarines Sur, Masbate, Sorsogon), Western Visayas (Aklan, Capiz, Iloilo), Central Visayas (Cebu), Eastern Visayas (Biliran, Leyte, Samar, Eastern Samar, Northern Samar,Southern Leyte), Caraga (Dinagat Island, Surigao del Norte), Southern Tagalog (Marinduque, Oriental Mindoro, Palawan, Romblon)"
1928,Storm,Convective storm,,Poland,Warsaw
1983,Storm,Convective storm,,Poland,Baltic coastline
2005,Storm,Convective storm,,Poland,"Stuposiany village (Ustrzyki Dolne district, Podkarpackie province)"
2009,Storm,Convective storm,,Poland,"Chojnice district (Pomorskie province), Krotoszyn, Poznan districts (Wielkopolskie province), Wroclaw district (Dolnoslaskie province), Lodz district (Lodzkie province)"
2012,Storm,Convective storm,,Poland,"Wycinki village (Starogard Gdanski district, Pomorskie province), Stara Rzeka village (Swiecie district, Kujawsko-Pomorskie province) ; Tuchola district (Kujawsko-Pomorskie province)"
2015,Storm,Convective storm,,Poland,"Cracovie, Wroclau, Baltic coast (Zachodnie Pomorskie, Pomorskie, Warminsko Mazurskie)"
2017,Storm,Convective storm,,Poland,"Chojnice district (Suszek, Konarzyny), Pomorskie Voivodeship, Wielkopolskie, Torun, Gniezna, Wrzesnia, Nakla"
2019,Storm,Convective storm,,Poland,Tatra mountains
2021,Storm,Convective storm,,Poland,"Poznan (western Poland) and Krakow (southern Poland); Malopolskie, Slaskie, Lodzkie, Swietokrzyskie of Mazowiecke"
1999,Storm,Extra-tropical storm,Anatol,Poland,
2002,Storm,Extra-tropical storm,Jeannet,Poland,"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces"
2005,Storm,Extra-tropical storm,Erwin,Poland,Gdansk district (Pomorskie province)
2007,Storm,Extra-tropical storm,Kyrill,Poland,"Kostrzyn city (Gorzow Wielkopolski, Lubuskie), Belchatow city (Belchatow, Lodzkie), Olkusz city (Olkusz, Malopolske), Zaborow city (Warszawa I, Mazowieckie), Katowice city (Katowice, Slaskie) ; Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces"
2008,Storm,Extra-tropical storm,Emma,Poland,"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces"
2013,Storm,Extra-tropical storm,Storm Xaver,Poland,"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces"
2020,Storm,Extra-tropical storm,Storm 'Ciara' (Sabine),Poland,Bukowina Tatrza?ska
1990,Storm,,Daria,Poland,
1994,Storm,,Lore,Poland,
2002,Storm,,Jennifer,Poland,"Dolnoslaskie, Lodzkie, Lubeiskie, Malopolske, Opolskie, Podkarpackie, Slaskie, Swietokrzyskie provinces"
